ID,BillingType,Status,Category,DateAdd,MrrTotal,Quantity,ServicesStartDate,ServicesStatus,ServiceName,Price,Locations
9847,recurring,blocked,person,2021-10-01,0,1,2021-02-02,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
9848,recurring,blocked,person,2021-10-01,0,1,2021-02-02,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9849,recurring,blocked,person,2021-10-01,26000,1,2021-08-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9850,recurring,blocked,person,2021-10-01,13000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9852,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 25,42000,MDY - APN - Mahar Aung Myay
9855,recurring,blocked,person,2021-10-01,0,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9856,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9857,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 30,42000,MDY - APN - Chan Mya Thar Si
9858,recurring,disabled,person,2021-10-01,0,1,2021-12-01,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
9859,recurring,disabled,person,2021-10-01,0,1,2021-12-01,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
9862,recurring,blocked,person,2021-10-01,26000,1,2021-02-02,hidden,Business 15,40000,MDY - APN - Mahar Aung Myay
9865,recurring,active,person,2021-10-01,22285.7142,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9869,recurring,active,person,2021-10-01,22285.7142,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9871,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9872,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9873,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9876,recurring,active,person,2021-10-01,26000,1,2021-02-02,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9877,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9878,recurring,blocked,person,2021-10-01,26000,1,2021-08-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9879,recurring,blocked,person,2021-10-01,0,1,2021-09-01,disabled,FTTH 20,26000,MDY - APN - Pyi Gyi Ta Gon
9880,recurring,blocked,person,2021-10-01,0,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
9882,recurring,active,person,2021-10-01,26000,1,2021-08-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9883,recurring,active,person,2021-10-01,26000,1,2021-10-01,disabled,FTTH 30,42000,MDY - APN - Chan Aye Thar San
9884,recurring,disabled,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9885,recurring,disabled,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9886,recurring,active,person,2021-10-01,13000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9887,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
9888,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9889,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9892,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9893,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 25,42000,MDY - APN - Pyi Gyi Ta Gon
9894,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9895,recurring,blocked,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9896,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9897,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9898,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9899,recurring,active,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9900,recurring,blocked,person,2021-10-01,42000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9901,recurring,blocked,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9902,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
9903,recurring,disabled,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - VNT - Pyi Gyi Ta Gon
9905,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 25,42000,MDY - APN - Chan Aye Thar San
9906,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9907,recurring,blocked,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9910,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9911,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9912,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9913,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9915,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9916,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9917,recurring,blocked,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9920,recurring,disabled,person,2021-10-01,0,1,2022-01-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
9921,recurring,disabled,person,2021-10-01,0,1,2021-02-03,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9922,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,disabled,LK-DIA-Global-20,7000,MDY - APN - Chan Aye Thar San
9924,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9925,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9926,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9927,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
9928,recurring,active,person,2021-10-01,24000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9929,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9930,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9931,recurring,active,person,2021-10-01,20800,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9932,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9933,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9934,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9935,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9936,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9938,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 25,42000,MDY - APN - Pyi Gyi Ta Gon
9939,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9940,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9941,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9942,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9943,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 25,42000,MDY - APN - Mahar Aung Myay
9944,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9945,recurring,active,person,2021-10-01,19500,1,2021-07-01,hidden,FTTH 25,42000,MDY - APN - Aung Myay Thar San
9946,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9947,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9948,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 60,75000,MDY - APN - Chan Aye Thar San
9949,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9950,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9951,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9952,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 60,75000,MDY - APN - Aung Myay Thar San
9953,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9954,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9955,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9956,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9957,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9958,recurring,active,person,2021-10-01,22285.7142,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9959,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9960,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9961,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9962,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9963,recurring,active,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9964,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9965,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9966,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9967,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9968,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9970,recurring,active,person,2021-10-01,26000,1,2021-08-01,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
9971,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9972,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9973,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9974,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9975,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9976,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9977,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9978,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9979,recurring,disabled,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9980,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9981,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 25,42000,MDY - APN - Chan Mya Thar Si
9982,recurring,blocked,person,2021-10-01,42000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9983,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 25,42000,MDY - APN - Chan Mya Thar Si
9984,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9985,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9986,recurring,disabled,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
9987,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9988,recurring,blocked,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9989,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 25,42000,MDY - APN - Mahar Aung Myay
9990,recurring,blocked,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9991,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9992,recurring,disabled,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9993,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9994,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9995,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9996,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
9997,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
9998,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
9999,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10000,recurring,active,person,2021-10-01,0,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10001,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10002,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10003,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 60,75000,MDY - APN - Aung Myay Thar San
10004,recurring,active,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10005,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10006,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10007,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10008,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10009,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10010,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10011,recurring,blocked,person,2021-10-01,20800,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10012,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10013,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10014,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10015,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10016,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10017,recurring,active,person,2021-10-01,22285.7142,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10018,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10020,recurring,active,person,2021-10-01,26000,1,2021-10-01,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10022,recurring,active,person,2021-10-01,0,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10023,recurring,active,person,2021-10-01,75000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10024,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10027,recurring,active,person,2021-10-01,26000,1,2021-07-16,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10028,recurring,blocked,person,2021-10-01,35000,1,2021-07-01,active,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10029,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10032,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10034,recurring,disabled,person,2021-10-01,0,1,2021-08-01,disabled,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10035,recurring,blocked,person,2021-10-01,0,1,2021-11-23,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10036,recurring,active,person,2021-10-01,26000,1,2021-02-03,disabled,LK-BI-Global-100,5500,MDY - APN - Aung Myay Thar San
10037,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10038,recurring,blocked,person,2021-10-01,0,1,2021-08-01,disabled,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10041,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10042,recurring,active,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10043,recurring,blocked,person,2021-10-01,26000,1,2021-02-03,hidden,FTTH 25,42000,MDY - APN - Chan Mya Thar Si
10045,recurring,active,person,2021-10-01,22285.7142,1,2021-07-01,active,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10048,recurring,active,person,2021-10-01,26000,1,2021-02-04,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10049,recurring,disabled,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10050,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10052,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10053,recurring,blocked,person,2021-10-01,0,1,2021-02-04,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10056,recurring,active,person,2021-10-01,26000,1,2021-08-01,disabled,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10057,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10060,recurring,,person,2021-10-01,0,1,2021-10-18,disabled,FTTH 30,42000,MDY - APN - Aung Myay Thar San
10061,recurring,active,person,2021-10-01,19500,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10062,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10065,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10067,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10068,recurring,active,person,2021-10-01,26000,1,2021-08-01,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10070,recurring,blocked,person,2021-10-01,0,1,2021-10-01,active,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10071,recurring,blocked,person,2021-10-01,0,1,2021-07-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10072,recurring,active,person,2021-10-01,26000,1,2021-08-01,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10073,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10075,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10076,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10077,recurring,active,person,2021-10-01,22285.7142,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10078,recurring,disabled,person,2021-10-01,0,1,2021-02-04,disabled,LK-BI-Global-50,3250,MDY - APN - Mahar Aung Myay
10079,recurring,blocked,person,2021-10-01,26000,1,2021-02-04,disabled,LK-BI-Global-50,3250,MDY - APN - Chan Aye Thar San
10080,recurring,active,person,2021-10-01,26000,1,2021-02-04,disabled,LK-BI-Global-50,3250,MDY - APN - Aung Myay Thar San
10081,recurring,blocked,person,2021-10-01,26000,1,2021-02-04,disabled,LK-BI-Global-20,1500,MDY - APN - Chan Mya Thar Si
10082,recurring,active,person,2021-10-01,26000,1,2021-11-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10084,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10085,recurring,disabled,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10086,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10087,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10088,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10089,recurring,active,person,2021-10-01,26000,1,2021-02-05,stopped,LK-BI-Global-100,5500,MDY - APN - Chan Mya Thar Si
10090,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10091,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 30,42000,MDY - APN - Chan Mya Thar Si
10092,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10094,recurring,active,person,2021-10-01,26000,1,2021-07-01,stopped,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10095,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10096,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 35,42000,MDY - APN - Aung Myay Thar San
10097,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10098,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10099,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10100,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10101,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10102,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10103,recurring,blocked,person,2021-10-01,26000,1,2021-08-01,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10104,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10105,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10106,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10107,recurring,active,person,2021-10-01,22285.7142,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10108,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 30,42000,MDY - APN - Aung Myay Thar San
10109,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10110,recurring,active,person,2021-10-01,36000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10111,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10112,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10113,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10114,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10115,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,Business 30,109000,MDY - APN - Chan Mya Thar Si
10116,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 100,119000,MDY - APN - Chan Aye Thar San
